NALT_URI	Label
https://lod.nal.usda.gov/nalt/10160	anti-ulcerogenic effect
https://lod.nal.usda.gov/nalt/10160	anti-ulcerogenic property
https://lod.nal.usda.gov/nalt/10160	antiulcer activity
https://lod.nal.usda.gov/nalt/10160	antiulcer effect
https://lod.nal.usda.gov/nalt/10160	antiulcerogenic activity
https://lod.nal.usda.gov/nalt/10160	antiulcerogenic effect
https://lod.nal.usda.gov/nalt/10160	antiulcerogenic property
https://lod.nal.usda.gov/nalt/10170	peptic ulcer
https://lod.nal.usda.gov/nalt/10175	drug plants
https://lod.nal.usda.gov/nalt/10175	medicinal herbs
https://lod.nal.usda.gov/nalt/10175	medicinal shrubs
https://lod.nal.usda.gov/nalt/10175	medicinal trees
https://lod.nal.usda.gov/nalt/10175	pharmaceutical crops
https://lod.nal.usda.gov/nalt/10177	antimycobacterial properties
https://lod.nal.usda.gov/nalt/10177	bactericidal effect
https://lod.nal.usda.gov/nalt/10177	bacteriostasis
https://lod.nal.usda.gov/nalt/10179	bacterial antagonism
https://lod.nal.usda.gov/nalt/10179	fungal antagonism
https://lod.nal.usda.gov/nalt/10179	microbial antagonism
https://lod.nal.usda.gov/nalt/10183	pharmaceutical residues
https://lod.nal.usda.gov/nalt/10184	antibacterial resistance
https://lod.nal.usda.gov/nalt/10184	antibiotic drug resistance
https://lod.nal.usda.gov/nalt/10184	antimicrobial drug resistance
https://lod.nal.usda.gov/nalt/10184	antimicrobial resistance
https://lod.nal.usda.gov/nalt/10185	MIC (minimum inhibitory concentration)
https://lod.nal.usda.gov/nalt/10185	broth microdilution method
https://lod.nal.usda.gov/nalt/10186	anti-bacterial agents
https://lod.nal.usda.gov/nalt/10186	anti-mycobacterial agents
https://lod.nal.usda.gov/nalt/10186	antibacterial agents
https://lod.nal.usda.gov/nalt/10186	antimycobacterial agents
https://lod.nal.usda.gov/nalt/10186	antitubercular agents
https://lod.nal.usda.gov/nalt/10186	antitubercular drugs
https://lod.nal.usda.gov/nalt/10186	bactericides
https://lod.nal.usda.gov/nalt/10186	bacteriocidal agents
https://lod.nal.usda.gov/nalt/10186	bacteriocides
https://lod.nal.usda.gov/nalt/10188	apramycin sulfate
https://lod.nal.usda.gov/nalt/10189	alpha-avoparcin
https://lod.nal.usda.gov/nalt/1019	therapeutic effect
https://lod.nal.usda.gov/nalt/1019	therapy
https://lod.nal.usda.gov/nalt/10190	flavomycin
https://lod.nal.usda.gov/nalt/10192	blasticidin S hydrochloride
https://lod.nal.usda.gov/nalt/10192	blasticidin-S
https://lod.nal.usda.gov/nalt/10194	cephalosporin antibiotics
https://lod.nal.usda.gov/nalt/10195	chlornitromycin
https://lod.nal.usda.gov/nalt/10195	chloromycetin
https://lod.nal.usda.gov/nalt/10195	detreomycin
https://lod.nal.usda.gov/nalt/10195	levomycetin
https://lod.nal.usda.gov/nalt/10195	ophthochlor
https://lod.nal.usda.gov/nalt/10195	syntomycin
https://lod.nal.usda.gov/nalt/10200	dihydrostreptomycin sulfate
https://lod.nal.usda.gov/nalt/10202	lincocin
https://lod.nal.usda.gov/nalt/10202	lincomycin hydrochloride
https://lod.nal.usda.gov/nalt/10208	rifamycin SV
https://lod.nal.usda.gov/nalt/1021	chronic effects
https://lod.nal.usda.gov/nalt/1021	long-term effects
https://lod.nal.usda.gov/nalt/10217	antibloating agents
https://lod.nal.usda.gov/nalt/10219	auto-antibodies
https://lod.nal.usda.gov/nalt/10224	antibody screening
https://lod.nal.usda.gov/nalt/10224	antibody testing
https://lod.nal.usda.gov/nalt/10225	antisera
https://lod.nal.usda.gov/nalt/10225	hyperimmune serum
https://lod.nal.usda.gov/nalt/10225	immune sera
https://lod.nal.usda.gov/nalt/10225	immune serum
https://lod.nal.usda.gov/nalt/10226	antibody prevalence
https://lod.nal.usda.gov/nalt/10226	seronegativity
https://lod.nal.usda.gov/nalt/10226	seropositivity
https://lod.nal.usda.gov/nalt/10230	antibody production
https://lod.nal.usda.gov/nalt/10230	antibody response
https://lod.nal.usda.gov/nalt/10230	autoantibody production
https://lod.nal.usda.gov/nalt/10232	immunity response
https://lod.nal.usda.gov/nalt/10232	immunological response
https://lod.nal.usda.gov/nalt/10233	humoral immune response
https://lod.nal.usda.gov/nalt/10233	humoral response
https://lod.nal.usda.gov/nalt/10236	anticarcinogenesis
https://lod.nal.usda.gov/nalt/10236	anticarcinogenic effect
https://lod.nal.usda.gov/nalt/10236	anticarcinogenic properties
