NALT_URI	Label
https://lod.nal.usda.gov/nalt/1028	unclassified Actinobacteria
https://lod.nal.usda.gov/nalt/10280	mental depression
https://lod.nal.usda.gov/nalt/10281	Antidesma
https://lod.nal.usda.gov/nalt/10283	hypoglycemic agents
https://lod.nal.usda.gov/nalt/10284	antidiarrhea agents
https://lod.nal.usda.gov/nalt/10285	diarrhea
https://lod.nal.usda.gov/nalt/1029	Actinobacteria
https://lod.nal.usda.gov/nalt/10290	vasopressin
https://lod.nal.usda.gov/nalt/10291	Antidorcas
https://lod.nal.usda.gov/nalt/10293	antidotes
https://lod.nal.usda.gov/nalt/10294	antitoxins
https://lod.nal.usda.gov/nalt/10295	antivenoms
https://lod.nal.usda.gov/nalt/10296	chlorpromazine
https://lod.nal.usda.gov/nalt/10297	haloperidol
https://lod.nal.usda.gov/nalt/10298	metoclopramide
https://lod.nal.usda.gov/nalt/10299	promazine
https://lod.nal.usda.gov/nalt/103	Sphenisciformes
https://lod.nal.usda.gov/nalt/1030	Cathayosporangium
https://lod.nal.usda.gov/nalt/10300	trifluoperazine
https://lod.nal.usda.gov/nalt/10302	control methods
https://lod.nal.usda.gov/nalt/10303	antifeeding activity
https://lod.nal.usda.gov/nalt/1031	Ferromicrobium
https://lod.nal.usda.gov/nalt/10311	contraception
https://lod.nal.usda.gov/nalt/10315	clotrimazole
https://lod.nal.usda.gov/nalt/10316	cordycepin
https://lod.nal.usda.gov/nalt/10317	cycloheximide
https://lod.nal.usda.gov/nalt/10318	fluconazole
https://lod.nal.usda.gov/nalt/10319	flucytosine
https://lod.nal.usda.gov/nalt/1032	Georgenia
https://lod.nal.usda.gov/nalt/10320	itraconazole
https://lod.nal.usda.gov/nalt/10321	ketoconazole
https://lod.nal.usda.gov/nalt/10322	microazole
https://lod.nal.usda.gov/nalt/10323	monensin
https://lod.nal.usda.gov/nalt/10324	natamycin
https://lod.nal.usda.gov/nalt/10325	nystatin
https://lod.nal.usda.gov/nalt/10326	oligomycin
https://lod.nal.usda.gov/nalt/10327	phenylmercury nitrate
https://lod.nal.usda.gov/nalt/10328	antifungal proteins
https://lod.nal.usda.gov/nalt/10329	propionic acid
https://lod.nal.usda.gov/nalt/1033	Parvopolyspora
https://lod.nal.usda.gov/nalt/10331	antifungal properties
https://lod.nal.usda.gov/nalt/10333	Antigastra
https://lod.nal.usda.gov/nalt/10334	Antigastra catalaunalis
https://lod.nal.usda.gov/nalt/10336	antigen-antibody complex
https://lod.nal.usda.gov/nalt/10338	antigen detection
https://lod.nal.usda.gov/nalt/1034	Pimelobacter
https://lod.nal.usda.gov/nalt/10340	antigen presentation
https://lod.nal.usda.gov/nalt/10341	cell-mediated immunity
https://lod.nal.usda.gov/nalt/10342	antigen-presenting cells
https://lod.nal.usda.gov/nalt/10345	immune complex diseases
https://lod.nal.usda.gov/nalt/10346	cross reaction
https://lod.nal.usda.gov/nalt/10347	dendritic cells
https://lod.nal.usda.gov/nalt/10349	epitopes
https://lod.nal.usda.gov/nalt/1035	Sarraceniospora
https://lod.nal.usda.gov/nalt/10350	antigenic variation
https://lod.nal.usda.gov/nalt/10351	genetic variation
https://lod.nal.usda.gov/nalt/10352	immunogenetics
https://lod.nal.usda.gov/nalt/10353	serotypes
https://lod.nal.usda.gov/nalt/10355	autoantigens
https://lod.nal.usda.gov/nalt/10356	bacterial antigens
https://lod.nal.usda.gov/nalt/10357	blood group antigens
https://lod.nal.usda.gov/nalt/10358	circulating antigens
https://lod.nal.usda.gov/nalt/10359	coproantigens
https://lod.nal.usda.gov/nalt/1036	Sebekia (bacteria)
https://lod.nal.usda.gov/nalt/10360	exoantigens
https://lod.nal.usda.gov/nalt/10361	fungal antigens
https://lod.nal.usda.gov/nalt/10362	lymphocyte antigens
https://lod.nal.usda.gov/nalt/10363	neoplasm antigens
https://lod.nal.usda.gov/nalt/10364	nuclear antigens
https://lod.nal.usda.gov/nalt/10365	recombinant antigens
https://lod.nal.usda.gov/nalt/10366	somatic antigens
https://lod.nal.usda.gov/nalt/10367	superantigens
https://lod.nal.usda.gov/nalt/10368	surface antigens
https://lod.nal.usda.gov/nalt/10369	viral antigens
https://lod.nal.usda.gov/nalt/1037	Streptomycoides
https://lod.nal.usda.gov/nalt/10371	Antigua and Barbuda
https://lod.nal.usda.gov/nalt/10374	Atlantic Ocean Islands
https://lod.nal.usda.gov/nalt/10376	antihistamines
https://lod.nal.usda.gov/nalt/10379	cimetidine
https://lod.nal.usda.gov/nalt/1038	Symbiobacterium
https://lod.nal.usda.gov/nalt/10380	cyproheptadine
https://lod.nal.usda.gov/nalt/10381	histamine
https://lod.nal.usda.gov/nalt/10383	antihypertensive effect
https://lod.nal.usda.gov/nalt/10384	antihypertensive agents
https://lod.nal.usda.gov/nalt/10385	cardiovascular agents
https://lod.nal.usda.gov/nalt/10386	clonidine
https://lod.nal.usda.gov/nalt/10387	diazoxide
https://lod.nal.usda.gov/nalt/10388	furosemide
https://lod.nal.usda.gov/nalt/10389	phenoxybenzamine
https://lod.nal.usda.gov/nalt/1039	Trichotomospora
https://lod.nal.usda.gov/nalt/10390	reserpine
https://lod.nal.usda.gov/nalt/10391	hypertension
https://lod.nal.usda.gov/nalt/10399	cholestyramine
https://lod.nal.usda.gov/nalt/104	Strigiformes
https://lod.nal.usda.gov/nalt/1040	Tropheryma
https://lod.nal.usda.gov/nalt/10400	clofibrate
https://lod.nal.usda.gov/nalt/10401	probucol
https://lod.nal.usda.gov/nalt/10402	hyperlipidemia
https://lod.nal.usda.gov/nalt/10403	lipemic effect
https://lod.nal.usda.gov/nalt/10405	Netherlands Antilles
https://lod.nal.usda.gov/nalt/10406	Antilocapra
https://lod.nal.usda.gov/nalt/10407	Antilocapridae
https://lod.nal.usda.gov/nalt/10408	Antilocapra americana
https://lod.nal.usda.gov/nalt/1041	unclassified beta-Proteobacteria
https://lod.nal.usda.gov/nalt/10410	Antilochus
https://lod.nal.usda.gov/nalt/10411	Pyrrhocoridae
https://lod.nal.usda.gov/nalt/10412	Antilochus coquebertii
https://lod.nal.usda.gov/nalt/10413	Antilope
https://lod.nal.usda.gov/nalt/10414	antimalarials
https://lod.nal.usda.gov/nalt/10415	artemisinin
https://lod.nal.usda.gov/nalt/10416	dapsone
https://lod.nal.usda.gov/nalt/10417	pyrimethamine
https://lod.nal.usda.gov/nalt/10418	quinine
https://lod.nal.usda.gov/nalt/10419	sulfadoxine
https://lod.nal.usda.gov/nalt/1042	beta-Proteobacteria
https://lod.nal.usda.gov/nalt/10422	antiviral agents
https://lod.nal.usda.gov/nalt/10423	arsanilic acid
https://lod.nal.usda.gov/nalt/10424	bacitracin
https://lod.nal.usda.gov/nalt/10425	carbadox
https://lod.nal.usda.gov/nalt/10426	ceftiofur
https://lod.nal.usda.gov/nalt/10427	chlorhexidine
https://lod.nal.usda.gov/nalt/10428	ciprofloxacin
https://lod.nal.usda.gov/nalt/10429	enrofloxacin
https://lod.nal.usda.gov/nalt/1043	Aquaspirillum
https://lod.nal.usda.gov/nalt/10430	furaltadone
https://lod.nal.usda.gov/nalt/10431	isoniazid
https://lod.nal.usda.gov/nalt/10432	nalidixic acid
https://lod.nal.usda.gov/nalt/10433	nitrapyrin
https://lod.nal.usda.gov/nalt/10434	nitrofural
https://lod.nal.usda.gov/nalt/10435	ofloxacin
https://lod.nal.usda.gov/nalt/10436	oxolinic acid
https://lod.nal.usda.gov/nalt/10437	sulfachlorpyridazine
https://lod.nal.usda.gov/nalt/10438	sulfamethazine
https://lod.nal.usda.gov/nalt/10439	sulfadimethoxine
https://lod.nal.usda.gov/nalt/10440	sulfamerazine
https://lod.nal.usda.gov/nalt/10441	sulfamonomethoxine
https://lod.nal.usda.gov/nalt/10442	sulfanilamide
https://lod.nal.usda.gov/nalt/10443	sulfapyridine
https://lod.nal.usda.gov/nalt/10444	sulfaquinoxaline
https://lod.nal.usda.gov/nalt/10445	sulfathiazole
https://lod.nal.usda.gov/nalt/10446	tiamulin
https://lod.nal.usda.gov/nalt/10447	trimethoprim
https://lod.nal.usda.gov/nalt/10448	kojic acid
https://lod.nal.usda.gov/nalt/10449	nitrofurans
https://lod.nal.usda.gov/nalt/1045	Denitrobacter
https://lod.nal.usda.gov/nalt/10450	antimicrobial peptides
https://lod.nal.usda.gov/nalt/10451	antiviral properties
https://lod.nal.usda.gov/nalt/10452	antiviral proteins
https://lod.nal.usda.gov/nalt/10453	antimony
https://lod.nal.usda.gov/nalt/10454	heavy metals
https://lod.nal.usda.gov/nalt/10457	mutagenesis
https://lod.nal.usda.gov/nalt/1046	Kinetoplastibacterium
https://lod.nal.usda.gov/nalt/10461	busulfan
https://lod.nal.usda.gov/nalt/10462	cisplatin
https://lod.nal.usda.gov/nalt/10463	cyclophosphamide
https://lod.nal.usda.gov/nalt/10464	doxorubicin
https://lod.nal.usda.gov/nalt/10465	floxuridine
https://lod.nal.usda.gov/nalt/10466	fluorouracil
https://lod.nal.usda.gov/nalt/10467	melengestrol
https://lod.nal.usda.gov/nalt/10468	methotrexate
https://lod.nal.usda.gov/nalt/10469	mitotane
https://lod.nal.usda.gov/nalt/1047	Sterolibacterium
https://lod.nal.usda.gov/nalt/10470	tamoxifen
https://lod.nal.usda.gov/nalt/10471	vinblastine
https://lod.nal.usda.gov/nalt/10472	vincristine
https://lod.nal.usda.gov/nalt/10473	cytotoxins
https://lod.nal.usda.gov/nalt/10474	Antinoria
https://lod.nal.usda.gov/nalt/10475	antinutritional factors
https://lod.nal.usda.gov/nalt/10476	nutrition physiology
https://lod.nal.usda.gov/nalt/10477	bioavailability
https://lod.nal.usda.gov/nalt/10478	chemical constituents of plants
https://lod.nal.usda.gov/nalt/10479	detoxification (processing)
https://lod.nal.usda.gov/nalt/1048	Thiobacillus
https://lod.nal.usda.gov/nalt/10480	feed composition
https://lod.nal.usda.gov/nalt/10481	food composition
https://lod.nal.usda.gov/nalt/10482	food safety
https://lod.nal.usda.gov/nalt/10483	forage composition
https://lod.nal.usda.gov/nalt/104838	Callitris columellaris
https://lod.nal.usda.gov/nalt/10484	metabolic detoxification
https://lod.nal.usda.gov/nalt/104845	Fungi (Kingdom)
https://lod.nal.usda.gov/nalt/104847	Linum lewisii
https://lod.nal.usda.gov/nalt/104849	Norovirus
https://lod.nal.usda.gov/nalt/10485	natural toxicants
https://lod.nal.usda.gov/nalt/104854	Sapovirus
https://lod.nal.usda.gov/nalt/104857	indigenous species
https://lod.nal.usda.gov/nalt/104859	Erythronium dens-canis
https://lod.nal.usda.gov/nalt/10486	nutritive value
https://lod.nal.usda.gov/nalt/104860	overfishing
https://lod.nal.usda.gov/nalt/104863	ecosystem services
https://lod.nal.usda.gov/nalt/10487	phytic acid
https://lod.nal.usda.gov/nalt/104870	necropsy
https://lod.nal.usda.gov/nalt/104879	cocoa nibs
https://lod.nal.usda.gov/nalt/10488	trypsin inhibitors
https://lod.nal.usda.gov/nalt/10489	antioxidant activity
https://lod.nal.usda.gov/nalt/104890	chocolate liquor
https://lod.nal.usda.gov/nalt/1049	unclassified Bacillus-Clostridium group
https://lod.nal.usda.gov/nalt/10490	lipid peroxidation
https://lod.nal.usda.gov/nalt/104900	culling (plants)
https://lod.nal.usda.gov/nalt/104904	coarse woody debris
https://lod.nal.usda.gov/nalt/104909	Aphidius transcaspicus
https://lod.nal.usda.gov/nalt/10491	butylated hydroxyanisole
https://lod.nal.usda.gov/nalt/104910	Acinia
https://lod.nal.usda.gov/nalt/104911	Acinia picturata
https://lod.nal.usda.gov/nalt/104913	Aceratoneuromyia
https://lod.nal.usda.gov/nalt/104914	Aleurocanthus spiniferus
https://lod.nal.usda.gov/nalt/104918	Zeugodacus tau
https://lod.nal.usda.gov/nalt/104919	Bactrocera carambolae
https://lod.nal.usda.gov/nalt/10492	butylated hydroxytoluene
https://lod.nal.usda.gov/nalt/104920	Bactrocera cacuminata
https://lod.nal.usda.gov/nalt/104921	Calycomyza
https://lod.nal.usda.gov/nalt/104922	Calycomyza lantanae
https://lod.nal.usda.gov/nalt/104925	Chaetomymar
https://lod.nal.usda.gov/nalt/104926	Dysmicoccus neobrevipes
https://lod.nal.usda.gov/nalt/104928	Ensina
https://lod.nal.usda.gov/nalt/104929	Miconia calvescens
https://lod.nal.usda.gov/nalt/104930	Ophiomyia lantanae
https://lod.nal.usda.gov/nalt/104932	Opogona sacchari
https://lod.nal.usda.gov/nalt/104934	Paederia foetida
https://lod.nal.usda.gov/nalt/104940	Procecidochares alani
https://lod.nal.usda.gov/nalt/104941	Psyttalia fletcheri
https://lod.nal.usda.gov/nalt/104942	Senecio madagascariensis
https://lod.nal.usda.gov/nalt/104944	Sophonia
https://lod.nal.usda.gov/nalt/104945	Sophonia rufofascia
https://lod.nal.usda.gov/nalt/104947	Thrips florum
https://lod.nal.usda.gov/nalt/104948	Trupanea
https://lod.nal.usda.gov/nalt/104949	Trupanea nigricornis
https://lod.nal.usda.gov/nalt/104950	Trupanea dubautiae
https://lod.nal.usda.gov/nalt/104951	Trupanea bisetosa
https://lod.nal.usda.gov/nalt/104952	Uroleucon ambrosiae
https://lod.nal.usda.gov/nalt/104953	Uroleucon nigrotuberculatum
https://lod.nal.usda.gov/nalt/104954	Uroleucon sonchi
https://lod.nal.usda.gov/nalt/104956	Wyeomyia mitchellii
https://lod.nal.usda.gov/nalt/104957	Youngia
https://lod.nal.usda.gov/nalt/104958	Youngia japonica
https://lod.nal.usda.gov/nalt/104962	Cecidochares
https://lod.nal.usda.gov/nalt/104963	Cecidochares connexa
https://lod.nal.usda.gov/nalt/104967	Curinus
https://lod.nal.usda.gov/nalt/104968	Darna
https://lod.nal.usda.gov/nalt/104969	Darna pallivitta
https://lod.nal.usda.gov/nalt/10497	carbaryl
https://lod.nal.usda.gov/nalt/104971	Pareuchaetes pseudoinsulata
https://lod.nal.usda.gov/nalt/104972	Trichogramma papilionis
https://lod.nal.usda.gov/nalt/104973	Chuuk
https://lod.nal.usda.gov/nalt/104974	Pohnpei
https://lod.nal.usda.gov/nalt/104975	Maui
https://lod.nal.usda.gov/nalt/104976	Oahu
https://lod.nal.usda.gov/nalt/104977	Kauai
https://lod.nal.usda.gov/nalt/104978	Hawaii (island)
https://lod.nal.usda.gov/nalt/10498	suramin
https://lod.nal.usda.gov/nalt/104981	Rota (island)
https://lod.nal.usda.gov/nalt/10499	parasitoses
https://lod.nal.usda.gov/nalt/104992	Saipan (island)
https://lod.nal.usda.gov/nalt/104993	Tinian (island)
https://lod.nal.usda.gov/nalt/104995	Molokai
https://lod.nal.usda.gov/nalt/104996	Lanai
https://lod.nal.usda.gov/nalt/105	Struthioniformes
https://lod.nal.usda.gov/nalt/1050	Bacillus-Clostridium group
https://lod.nal.usda.gov/nalt/105004	Bosnia-Herzegovina
https://lod.nal.usda.gov/nalt/105005	cocoa solids
https://lod.nal.usda.gov/nalt/105016	El Gran Chaco
https://lod.nal.usda.gov/nalt/105020	adulterated foods
https://lod.nal.usda.gov/nalt/105023	adulterants
https://lod.nal.usda.gov/nalt/105029	Saccharomycetales
https://lod.nal.usda.gov/nalt/105031	Aecidium
