NALT_URI	Label
https://lod.nal.usda.gov/nalt/216461	Ochranthe
https://lod.nal.usda.gov/nalt/216463	Staphylea occidentalis
https://lod.nal.usda.gov/nalt/216468	Melastoma albicans
https://lod.nal.usda.gov/nalt/216473	European grass snake
https://lod.nal.usda.gov/nalt/21648	Vibrio sputorum
https://lod.nal.usda.gov/nalt/216481	WTMV (Wild tomato mosaic virus)
https://lod.nal.usda.gov/nalt/216483	BFMV (Butterfly flower mosaic virus)
https://lod.nal.usda.gov/nalt/216484	Helianthus mosaic virus
https://lod.nal.usda.gov/nalt/216486	Capsicum chlorosis virus
https://lod.nal.usda.gov/nalt/216488	PenMV (Pennisetum mosaic virus)
https://lod.nal.usda.gov/nalt/216492	Potato wild mosaic potyvirus
https://lod.nal.usda.gov/nalt/216499	Pike fry rhabdovirus
https://lod.nal.usda.gov/nalt/216506	ANSV (Alstroemeria necrotic streak virus)
https://lod.nal.usda.gov/nalt/216508	AVY (Apium virus Y)
https://lod.nal.usda.gov/nalt/21651	Campylobacter cinaedi
https://lod.nal.usda.gov/nalt/216511	BCTIV (Beet curly top Iran virus)
https://lod.nal.usda.gov/nalt/216512	SCTAV (Spinach curly top Arizona virus)
https://lod.nal.usda.gov/nalt/216514	CBSV (Cassava brown streak virus)
https://lod.nal.usda.gov/nalt/216552	Pseudocedrela cylindrica
https://lod.nal.usda.gov/nalt/21656	Campylobacter fennelliae
https://lod.nal.usda.gov/nalt/216566	Lesquerella arenosa
https://lod.nal.usda.gov/nalt/216568	Lesquerella globosa
https://lod.nal.usda.gov/nalt/216570	Lesquerella gordonii
https://lod.nal.usda.gov/nalt/216575	Indonesian shortfin eel
https://lod.nal.usda.gov/nalt/216579	giant mottled eel
https://lod.nal.usda.gov/nalt/216583	buffalofishes
https://lod.nal.usda.gov/nalt/216584	smallmouth buffalo
https://lod.nal.usda.gov/nalt/216588	Havana tomato virus
https://lod.nal.usda.gov/nalt/21659	Campylobacter fetus ssp. fetus
https://lod.nal.usda.gov/nalt/216591	PanVY (Panax virus Y)
https://lod.nal.usda.gov/nalt/216593	BBSV (Beet black scorch virus)
https://lod.nal.usda.gov/nalt/216597	BGYVV (Bitter gourd yellow vein virus)
https://lod.nal.usda.gov/nalt/216598	CaYSV (Canna yellow streak potyvirus)
https://lod.nal.usda.gov/nalt/2166	accountancy
https://lod.nal.usda.gov/nalt/21660	Campylobacter fetus ssp. venerealis
https://lod.nal.usda.gov/nalt/216602	Paca lineatus
https://lod.nal.usda.gov/nalt/216605	Abies diversifolia
https://lod.nal.usda.gov/nalt/216628	IVMV (Ipomoea vein mosaic virus)
https://lod.nal.usda.gov/nalt/216634	SGIV (Singapore grouper iridovirus)
https://lod.nal.usda.gov/nalt/216653	hepatitis A virus antigens
https://lod.nal.usda.gov/nalt/216654	Australia antigens
https://lod.nal.usda.gov/nalt/21666	Epsilonproteobacteria
https://lod.nal.usda.gov/nalt/21667	Campylobacter hyointestinalis ssp. hyointestinalis
https://lod.nal.usda.gov/nalt/216677	Neosartorya fischeri
https://lod.nal.usda.gov/nalt/216679	Eurotium repens
https://lod.nal.usda.gov/nalt/21668	Campylobacter hyointestinalis ssp. lawsonii
https://lod.nal.usda.gov/nalt/216688	Rana grylio iridovirus
https://lod.nal.usda.gov/nalt/216690	WEqMV (Wheat equlid mosaic virus)
https://lod.nal.usda.gov/nalt/216696	chocolate spot
https://lod.nal.usda.gov/nalt/2167	agri-business and business economics
https://lod.nal.usda.gov/nalt/216707	Lepisosteus spatula
https://lod.nal.usda.gov/nalt/21672	Campylobacter jejuni doylei
https://lod.nal.usda.gov/nalt/21673	Campylobacter jejuni jejuni
https://lod.nal.usda.gov/nalt/216740	ONMV (Oat necrotic mottle virus)
https://lod.nal.usda.gov/nalt/216769	bladder cancer
https://lod.nal.usda.gov/nalt/2168	book-keeping
https://lod.nal.usda.gov/nalt/21680	Campylobacter mustelae
https://lod.nal.usda.gov/nalt/216809	Caragana chamlagu
https://lod.nal.usda.gov/nalt/216813	Passiflora pruinosa
https://lod.nal.usda.gov/nalt/21682	Campylobacter pylori
https://lod.nal.usda.gov/nalt/216856	graphite
https://lod.nal.usda.gov/nalt/216859	Spirotricha
https://lod.nal.usda.gov/nalt/21687	Campylobacter sputorum ssp. sputorum
https://lod.nal.usda.gov/nalt/216877	Ruddy turnstone
https://lod.nal.usda.gov/nalt/2169	cultural assimilation
https://lod.nal.usda.gov/nalt/216928	exclusion chromatography
https://lod.nal.usda.gov/nalt/216937	hydrophilic interaction liquid chromatography
https://lod.nal.usda.gov/nalt/216939	high-temperature ultrafast liquid chromatography
https://lod.nal.usda.gov/nalt/21694	Campylomma nicolasi
https://lod.nal.usda.gov/nalt/216948	hydrophobic interaction liquid chromatography
https://lod.nal.usda.gov/nalt/217002	Dolichos biflorus auct.
https://lod.nal.usda.gov/nalt/217022	e-wastes
https://lod.nal.usda.gov/nalt/21703	Canadian Northwest Territories
https://lod.nal.usda.gov/nalt/217039	Clitoria alba
https://lod.nal.usda.gov/nalt/217045	Vigna baoulensis
https://lod.nal.usda.gov/nalt/217051	Vigna dekindtiana
https://lod.nal.usda.gov/nalt/217066	Vigna pubescens
https://lod.nal.usda.gov/nalt/217074	Vigna unguiculata var. protracta
https://lod.nal.usda.gov/nalt/217081	Scytalis protracta
https://lod.nal.usda.gov/nalt/21709	Yukon
https://lod.nal.usda.gov/nalt/217092	Vigna sinensis var. spontanea
https://lod.nal.usda.gov/nalt/217097	Scytalis tenuis
https://lod.nal.usda.gov/nalt/217106	Renealmia ventricosa
https://lod.nal.usda.gov/nalt/217109	Pourretia aeranthos
https://lod.nal.usda.gov/nalt/21711	Canada bluegrass
https://lod.nal.usda.gov/nalt/217119	Tillandsia aloifolia
https://lod.nal.usda.gov/nalt/217126	Viridantha mauryana
https://lod.nal.usda.gov/nalt/217129	Tillandsia caespitosa
https://lod.nal.usda.gov/nalt/21713	Canada germander
https://lod.nal.usda.gov/nalt/217134	Tillandsia circinnata
https://lod.nal.usda.gov/nalt/217137	Renealmia polystachia
https://lod.nal.usda.gov/nalt/217142	ChooseMyPlate.gov
https://lod.nal.usda.gov/nalt/21715	Canada goldenrod
https://lod.nal.usda.gov/nalt/217155	intracellular signaling peptides
https://lod.nal.usda.gov/nalt/217165	lateral line organs
https://lod.nal.usda.gov/nalt/21717	Canada plum
https://lod.nal.usda.gov/nalt/217170	intraspecific variability
https://lod.nal.usda.gov/nalt/217189	multilocus sequence analysis
https://lod.nal.usda.gov/nalt/21719	Canada poplar
https://lod.nal.usda.gov/nalt/217194	Black Australorp
https://lod.nal.usda.gov/nalt/2172	humanities
https://lod.nal.usda.gov/nalt/217204	Black Minorca
https://lod.nal.usda.gov/nalt/217206	White Crested Polish
https://lod.nal.usda.gov/nalt/21721	Breea arvensis
https://lod.nal.usda.gov/nalt/217210	Styrian hen
https://lod.nal.usda.gov/nalt/217211	Light Sussex
https://lod.nal.usda.gov/nalt/217215	broad breasted bronze
https://lod.nal.usda.gov/nalt/217224	Chestnut Teal
https://lod.nal.usda.gov/nalt/21723	Canada wildrye
https://lod.nal.usda.gov/nalt/217245	macaroni penguin
https://lod.nal.usda.gov/nalt/217249	Dolichos benadirianus
https://lod.nal.usda.gov/nalt/217253	Dolichos uniflorus var. stenocarpus
https://lod.nal.usda.gov/nalt/21726	Canadian burnet
https://lod.nal.usda.gov/nalt/217272	homograph
https://lod.nal.usda.gov/nalt/21729	Canadian horseweed
https://lod.nal.usda.gov/nalt/2173	cultural behaviour
https://lod.nal.usda.gov/nalt/217302	forensics
https://lod.nal.usda.gov/nalt/217309	river stingrays
https://lod.nal.usda.gov/nalt/217310	bonytongues
https://lod.nal.usda.gov/nalt/217311	featherbacks
https://lod.nal.usda.gov/nalt/217318	ladyfishes
https://lod.nal.usda.gov/nalt/217323	tarpons
https://lod.nal.usda.gov/nalt/217325	spaghetti eels
https://lod.nal.usda.gov/nalt/217328	longfin herrings
https://lod.nal.usda.gov/nalt/217330	wolf herrings
https://lod.nal.usda.gov/nalt/217342	river loaches
https://lod.nal.usda.gov/nalt/217348	suckermouth armored catfishes
https://lod.nal.usda.gov/nalt/217350	amblycipitids
https://lod.nal.usda.gov/nalt/217351	akysids
https://lod.nal.usda.gov/nalt/217355	eeltail catfishes
https://lod.nal.usda.gov/nalt/217358	icefishes
https://lod.nal.usda.gov/nalt/217359	codlets
https://lod.nal.usda.gov/nalt/217362	viviparous brotulas
https://lod.nal.usda.gov/nalt/21737	gabions
https://lod.nal.usda.gov/nalt/217377	cardinalfishes
https://lod.nal.usda.gov/nalt/217379	ponyfishes
https://lod.nal.usda.gov/nalt/217383	mojarras
https://lod.nal.usda.gov/nalt/217385	archer fishes
https://lod.nal.usda.gov/nalt/21739	drainage canals
https://lod.nal.usda.gov/nalt/217391	aholeholes
https://lod.nal.usda.gov/nalt/217395	dragonets
https://lod.nal.usda.gov/nalt/2174	family heritage
https://lod.nal.usda.gov/nalt/217402	spadefishes
https://lod.nal.usda.gov/nalt/217406	triplespines
https://lod.nal.usda.gov/nalt/21741	irrigation channels
https://lod.nal.usda.gov/nalt/21743	resin ducts
https://lod.nal.usda.gov/nalt/21747	canary bird vine
https://lod.nal.usda.gov/nalt/21749	canary grass
https://lod.nal.usda.gov/nalt/21753	Canavalia microcarpa
https://lod.nal.usda.gov/nalt/21754	Canavalia ensiformis var. truncata
https://lod.nal.usda.gov/nalt/21755	Dolichos gladiatus
https://lod.nal.usda.gov/nalt/21757	Mucuna mattegrossensis
https://lod.nal.usda.gov/nalt/217574	bacteriophage assembly
https://lod.nal.usda.gov/nalt/21758	Canavalia maritima
https://lod.nal.usda.gov/nalt/217582	EC 3.6.1.15
https://lod.nal.usda.gov/nalt/217593	hyperimmunoglobulinemia
https://lod.nal.usda.gov/nalt/217595	phage receptors
https://lod.nal.usda.gov/nalt/2176	accumulated temperature
https://lod.nal.usda.gov/nalt/217601	Herpesvirus infections
https://lod.nal.usda.gov/nalt/217606	cytomegalic inclusion disease
https://lod.nal.usda.gov/nalt/217621	mRNA precursor
https://lod.nal.usda.gov/nalt/217629	Adenovirus infections
https://lod.nal.usda.gov/nalt/217635	germ line theory
https://lod.nal.usda.gov/nalt/217636	antibody avidity
https://lod.nal.usda.gov/nalt/217646	oncogene products
https://lod.nal.usda.gov/nalt/217653	tumorigenic transformation
https://lod.nal.usda.gov/nalt/217676	gold-rim swallowtail
https://lod.nal.usda.gov/nalt/217682	Amazon dolphin
https://lod.nal.usda.gov/nalt/217702	Dusicyon thous
https://lod.nal.usda.gov/nalt/217706	Rosa dumetorum
https://lod.nal.usda.gov/nalt/217709	Rosa deseglisei
https://lod.nal.usda.gov/nalt/217713	jungle cat
https://lod.nal.usda.gov/nalt/217718	Sumatran surili
https://lod.nal.usda.gov/nalt/217725	Jasminum gracillimum
https://lod.nal.usda.gov/nalt/217736	EC 4.2.1.20
https://lod.nal.usda.gov/nalt/217744	SCMoV (Sunflower chlorotic mottle virus)
https://lod.nal.usda.gov/nalt/217764	plant-derived antibodies
https://lod.nal.usda.gov/nalt/21777	Atlantic rock crab
https://lod.nal.usda.gov/nalt/21778	Cancer magister
https://lod.nal.usda.gov/nalt/21779	Cancer luederwaldti
https://lod.nal.usda.gov/nalt/217793	immune memory
https://lod.nal.usda.gov/nalt/217796	AIDS long-term surviors
https://lod.nal.usda.gov/nalt/2178	weights and measures
https://lod.nal.usda.gov/nalt/217824	Agrionemys horsfieldii
https://lod.nal.usda.gov/nalt/217836	Chinese River dolphin
https://lod.nal.usda.gov/nalt/21784	Candelilla
https://lod.nal.usda.gov/nalt/21785	Torulopsis
https://lod.nal.usda.gov/nalt/217852	Delphinus gangetica
https://lod.nal.usda.gov/nalt/217856	Indus River dolphin
https://lod.nal.usda.gov/nalt/21786	Monilia albicans
https://lod.nal.usda.gov/nalt/217862	Gulf of California harbor porpoise
https://lod.nal.usda.gov/nalt/217869	Balaena musculus
https://lod.nal.usda.gov/nalt/21787	Candida antarctica
https://lod.nal.usda.gov/nalt/217875	bowhead whale
https://lod.nal.usda.gov/nalt/217888	calf girth
https://lod.nal.usda.gov/nalt/217891	esophageal dysphagia
https://lod.nal.usda.gov/nalt/21790	Candida pseudotropicalis
https://lod.nal.usda.gov/nalt/21791	Candida parakrusei
https://lod.nal.usda.gov/nalt/217910	ecogenetics
https://lod.nal.usda.gov/nalt/217912	hytrosaviruses
https://lod.nal.usda.gov/nalt/217921	fin whale
https://lod.nal.usda.gov/nalt/217927	sei whale
https://lod.nal.usda.gov/nalt/217938	TuRSV (Turnip ringspot virus)
https://lod.nal.usda.gov/nalt/217947	food-allergens
https://lod.nal.usda.gov/nalt/21797	Torulopsis utilis
https://lod.nal.usda.gov/nalt/21798	Candida infection
https://lod.nal.usda.gov/nalt/218	chemical defoliation
https://lod.nal.usda.gov/nalt/218015	Balaenoptera robusta
https://lod.nal.usda.gov/nalt/21802	Candida famata
https://lod.nal.usda.gov/nalt/218025	Orca destructor
https://lod.nal.usda.gov/nalt/21804	Torulopsis glabrata
https://lod.nal.usda.gov/nalt/218042	Balaena biscayensis
https://lod.nal.usda.gov/nalt/218051	Balaena japonica
https://lod.nal.usda.gov/nalt/218058	Balaena antarctica
https://lod.nal.usda.gov/nalt/218067	Physeter australasianus
https://lod.nal.usda.gov/nalt/21808	Pichia (Scheffersomyces) stipites
https://lod.nal.usda.gov/nalt/2181	Phycitidae
https://lod.nal.usda.gov/nalt/21811	Candidatus intracellularis
https://lod.nal.usda.gov/nalt/21812	Candidatus Liberobacter
https://lod.nal.usda.gov/nalt/218149	boobies
https://lod.nal.usda.gov/nalt/218150	gannets
https://lod.nal.usda.gov/nalt/218151	Northern gannet
https://lod.nal.usda.gov/nalt/218158	Cape gannet
https://lod.nal.usda.gov/nalt/218163	Australasian gannet
https://lod.nal.usda.gov/nalt/21817	Candidatus Liberobacter asiaticum
https://lod.nal.usda.gov/nalt/218174	Morus tiliifolia
https://lod.nal.usda.gov/nalt/21818	citrus greening disease
https://lod.nal.usda.gov/nalt/218180	slender-billed prion
https://lod.nal.usda.gov/nalt/21819	Candidatus Liberibacter africanus ssp. capensis
https://lod.nal.usda.gov/nalt/218195	Achillea micrantha
https://lod.nal.usda.gov/nalt/218198	Heteranthus
https://lod.nal.usda.gov/nalt/218203	North Africa grass
https://lod.nal.usda.gov/nalt/218208	French tamarisk
https://lod.nal.usda.gov/nalt/218221	Amblygonum
https://lod.nal.usda.gov/nalt/218226	Polygonum orientale
https://lod.nal.usda.gov/nalt/218229	Polygonum lapathifolium
https://lod.nal.usda.gov/nalt/218247	diallyl disulphide
https://lod.nal.usda.gov/nalt/218274	feline breeds
https://lod.nal.usda.gov/nalt/21829	Eupatorium rebaudianum
https://lod.nal.usda.gov/nalt/218293	iron disulfide
https://lod.nal.usda.gov/nalt/218298	Southern cricket frog
https://lod.nal.usda.gov/nalt/218302	Northern cricket frog
https://lod.nal.usda.gov/nalt/218313	common reed bunting
https://lod.nal.usda.gov/nalt/21832	sugar cane
https://lod.nal.usda.gov/nalt/218329	white-throated magpie-jay
https://lod.nal.usda.gov/nalt/218335	BVY (Blackberry virus Y)
https://lod.nal.usda.gov/nalt/218338	CVYV (Cucumber vein yellowing virus)
https://lod.nal.usda.gov/nalt/218339	SqVYV (Squash vein yellowing virus)
https://lod.nal.usda.gov/nalt/21834	cane sugar syrup
https://lod.nal.usda.gov/nalt/218340	ToMYMoV (Tomato mild yellow mottle virus)
https://lod.nal.usda.gov/nalt/218341	UCBSV (Ugandan cassava brown streak virus)
https://lod.nal.usda.gov/nalt/218367	Dominican anole
https://lod.nal.usda.gov/nalt/21837	CaHV-1 (Canid herpesvirus 1)
https://lod.nal.usda.gov/nalt/218372	Cyanomitra olivaceus
https://lod.nal.usda.gov/nalt/218379	Chloris chloris
https://lod.nal.usda.gov/nalt/218392	bare money flower
https://lod.nal.usda.gov/nalt/218395	Anemone pulsatilla
https://lod.nal.usda.gov/nalt/218399	Carex viridula subsp. brachyrhyncha
https://lod.nal.usda.gov/nalt/2184	organophosphate insecticides
https://lod.nal.usda.gov/nalt/218428	1,3-beta-glucan glucohydrolase
https://lod.nal.usda.gov/nalt/218435	Nicaraguan pine
https://lod.nal.usda.gov/nalt/218445	EC 5.5.1.19
https://lod.nal.usda.gov/nalt/218452	Lespedeza dahurica
https://lod.nal.usda.gov/nalt/218456	Hedysarum trichocarpum
https://lod.nal.usda.gov/nalt/218457	Lespedeza shimadae
https://lod.nal.usda.gov/nalt/21846	Alopex
https://lod.nal.usda.gov/nalt/21847	Canis familiaris
https://lod.nal.usda.gov/nalt/218474	rice brown spot
https://lod.nal.usda.gov/nalt/218509	Stensen duct
https://lod.nal.usda.gov/nalt/21852	CAAV (Canine adeno-associated virus)
https://lod.nal.usda.gov/nalt/218526	alarm calls
https://lod.nal.usda.gov/nalt/21853	CAdV (Canine adenovirus)
https://lod.nal.usda.gov/nalt/21857	canine infectious hepatitis
https://lod.nal.usda.gov/nalt/218580	aminopropanols
https://lod.nal.usda.gov/nalt/218582	dexatrim
https://lod.nal.usda.gov/nalt/21859	CCOV (Canine coronavirus)
https://lod.nal.usda.gov/nalt/218595	insomnia
https://lod.nal.usda.gov/nalt/218597	Gelineau syndrome
https://lod.nal.usda.gov/nalt/218603	mycetome
https://lod.nal.usda.gov/nalt/21863	CDV (Canine distemper virus)
https://lod.nal.usda.gov/nalt/218635	EC 3.5.1
https://lod.nal.usda.gov/nalt/218636	EC 3.5.2
https://lod.nal.usda.gov/nalt/21864	Measels-rinderpest distemper virus
https://lod.nal.usda.gov/nalt/218643	fumarate esters
https://lod.nal.usda.gov/nalt/218646	(E)-2-butenedioic acid dimethyl ester
https://lod.nal.usda.gov/nalt/218656	EC 2.4.1.25
https://lod.nal.usda.gov/nalt/218665	1,6(1,3)-alpha-D-glucan 6(3)-alpha-D-glucosyltransferase
https://lod.nal.usda.gov/nalt/218670	D-mannose 1,6-phosphomutase
https://lod.nal.usda.gov/nalt/218693	EC 3.1.1.23
https://lod.nal.usda.gov/nalt/21870	COPV (Canine oral papillomavirus)
https://lod.nal.usda.gov/nalt/218705	N-acylethanolamine-hydrolyzing acid amidase
https://lod.nal.usda.gov/nalt/218706	EC 3.5.1.3
https://lod.nal.usda.gov/nalt/218707	EC 3.5.1.40
https://lod.nal.usda.gov/nalt/218708	EC 3.5.1.53
https://lod.nal.usda.gov/nalt/218709	EC 3.5.1.59
https://lod.nal.usda.gov/nalt/218710	L-carnitinamidase
https://lod.nal.usda.gov/nalt/218711	EC 3.5.1.78
https://lod.nal.usda.gov/nalt/218712	EC 3.5.1.79
https://lod.nal.usda.gov/nalt/218713	EC 3.5.1.86
https://lod.nal.usda.gov/nalt/218714	(R)-piperazine-2-carboxamide amidohydrolase
https://lod.nal.usda.gov/nalt/218715	5-amino-2,5-dioxopentanoate amidohydrolase
https://lod.nal.usda.gov/nalt/218716	EC 3.5.1.115
https://lod.nal.usda.gov/nalt/21872	coyotes
https://lod.nal.usda.gov/nalt/21873	gray wolf
https://lod.nal.usda.gov/nalt/21874	Canis dingo
https://lod.nal.usda.gov/nalt/218773	EC 4.1.1.25
https://lod.nal.usda.gov/nalt/218793	EC 5.3.99.2
https://lod.nal.usda.gov/nalt/218794	EC 5.3.99.3
https://lod.nal.usda.gov/nalt/218795	EC 5.3.99.4
https://lod.nal.usda.gov/nalt/2188	Argentacer
https://lod.nal.usda.gov/nalt/218839	15-hydroxy-11-oxoprostaglandin
https://lod.nal.usda.gov/nalt/21885	Canna Generalis Group
https://lod.nal.usda.gov/nalt/21886	Canna edulis
https://lod.nal.usda.gov/nalt/218861	monotributyltin trichloride
https://lod.nal.usda.gov/nalt/218862	mono-n-butyltin
https://lod.nal.usda.gov/nalt/218863	di-n-butyltin
https://lod.nal.usda.gov/nalt/218871	tin tributyl hydride
https://lod.nal.usda.gov/nalt/218885	EC 1.1.99.32
https://lod.nal.usda.gov/nalt/218886	EC 1.1.99.12
https://lod.nal.usda.gov/nalt/21889	Cannabidaceae
https://lod.nal.usda.gov/nalt/218895	4-hydroxy-3-methoxy-cinnamic (ferulic) acid esterase
https://lod.nal.usda.gov/nalt/218910	1,4-alpha-D-glucan alpha-maltohydrolase
https://lod.nal.usda.gov/nalt/21893	Humulopsis
https://lod.nal.usda.gov/nalt/218947	Bose-Einstein condensation
https://lod.nal.usda.gov/nalt/21895	endo-cannabinoids
https://lod.nal.usda.gov/nalt/218955	legal contracts
https://lod.nal.usda.gov/nalt/218969	aedeagi
https://lod.nal.usda.gov/nalt/21897	marijuana
https://lod.nal.usda.gov/nalt/219008	cricket frogs
https://lod.nal.usda.gov/nalt/21901	canned mackerel
https://lod.nal.usda.gov/nalt/21903	canned fruits
https://lod.nal.usda.gov/nalt/219042	inner mitochondrial membrane
https://lod.nal.usda.gov/nalt/219059	age-related macular degeneration
https://lod.nal.usda.gov/nalt/219067	electrokinetic potential
https://lod.nal.usda.gov/nalt/21908	preservation (food)
https://lod.nal.usda.gov/nalt/219083	white stork
https://lod.nal.usda.gov/nalt/219095	EC 6.3.3
https://lod.nal.usda.gov/nalt/219099	5,10-MTHF synthetase
https://lod.nal.usda.gov/nalt/2191	Acer trifidum
https://lod.nal.usda.gov/nalt/219107	anaphase-promoting complex-cyclosome
https://lod.nal.usda.gov/nalt/21911	food processing facilities
https://lod.nal.usda.gov/nalt/219116	3-phosphoglycerate dehydrogenase
https://lod.nal.usda.gov/nalt/219134	TRPP cation channel
https://lod.nal.usda.gov/nalt/219143	polycystic renal diseases
https://lod.nal.usda.gov/nalt/219147	adult polycystic kidney disease
https://lod.nal.usda.gov/nalt/219148	infantile polycystic kidney disease type I
https://lod.nal.usda.gov/nalt/219157	Erianthus arundinaceus
https://lod.nal.usda.gov/nalt/21916	cannulae
https://lod.nal.usda.gov/nalt/219163	Okinawa island spiny rat
https://lod.nal.usda.gov/nalt/219164	Amami-oshima island spiny rat
https://lod.nal.usda.gov/nalt/219165	Tokunoshima spiny rat
https://lod.nal.usda.gov/nalt/21917	canola oilmeal
https://lod.nal.usda.gov/nalt/21919	rapeseed oil meal
https://lod.nal.usda.gov/nalt/219194	longkong
https://lod.nal.usda.gov/nalt/219195	Aglaia membranacea
https://lod.nal.usda.gov/nalt/2192	hedge maple
https://lod.nal.usda.gov/nalt/219201	Lansium silvestre
https://lod.nal.usda.gov/nalt/21921	colza oil
https://lod.nal.usda.gov/nalt/21922	canopy cover
https://lod.nal.usda.gov/nalt/219222	Allium cepa L. var. cepa
https://lod.nal.usda.gov/nalt/219227	Amygdalus persica var. nectarina
https://lod.nal.usda.gov/nalt/219241	AlpMV (Alpinia mosaic virus)
https://lod.nal.usda.gov/nalt/219244	CdMV (Cardamom mosaic virus)
https://lod.nal.usda.gov/nalt/219247	ChYNMV (Chinese yam necrotic mosaic virus)
https://lod.nal.usda.gov/nalt/21925	crown (trees)
https://lod.nal.usda.gov/nalt/219250	MacMV (Maclura mosaic virus)
https://lod.nal.usda.gov/nalt/219253	RaLV (Ranunculus latent virus)
https://lod.nal.usda.gov/nalt/21926	forest overstorey
https://lod.nal.usda.gov/nalt/21928	forest canopy gaps
https://lod.nal.usda.gov/nalt/219283	tetrahydrofolate
https://lod.nal.usda.gov/nalt/219305	blood coagulation factor 7
https://lod.nal.usda.gov/nalt/21932	cantaloup
https://lod.nal.usda.gov/nalt/21934	mushmelons
https://lod.nal.usda.gov/nalt/21935	Cucumis melo var. cantalupensis
https://lod.nal.usda.gov/nalt/21936	Cantharellus (fungi)
https://lod.nal.usda.gov/nalt/219362	water fleas
https://lod.nal.usda.gov/nalt/219370	Northern sea lion
https://lod.nal.usda.gov/nalt/21938	soldier beetles
https://lod.nal.usda.gov/nalt/219380	bearded seal
https://lod.nal.usda.gov/nalt/219384	Guadalupe fur seal
https://lod.nal.usda.gov/nalt/219388	Hawaiian monk seal
https://lod.nal.usda.gov/nalt/219392	Mediterranean monk seal
https://lod.nal.usda.gov/nalt/219396	spotted seal
https://lod.nal.usda.gov/nalt/2194	hornbeam maple
https://lod.nal.usda.gov/nalt/219410	grasshopper mice
https://lod.nal.usda.gov/nalt/219411	Northern grasshopper mouse
https://lod.nal.usda.gov/nalt/219470	Chondropython viridis
https://lod.nal.usda.gov/nalt/219476	Liasis childreni
https://lod.nal.usda.gov/nalt/219479	Eastern children's python
https://lod.nal.usda.gov/nalt/219482	water python
https://lod.nal.usda.gov/nalt/21949	Canton and Enderbury Islands
https://lod.nal.usda.gov/nalt/219494	lubber grasshoppers
https://lod.nal.usda.gov/nalt/2195	vine maple
https://lod.nal.usda.gov/nalt/219502	Anadara granosa
https://lod.nal.usda.gov/nalt/219526	Cochliobolus carbonum
https://lod.nal.usda.gov/nalt/219538	Cochliobolus cynodontis
https://lod.nal.usda.gov/nalt/21954	electric capacitance
https://lod.nal.usda.gov/nalt/219541	Brachysporium eragrostidis
https://lod.nal.usda.gov/nalt/219545	Helminthosporium geniculatum
https://lod.nal.usda.gov/nalt/21955	electric properties
https://lod.nal.usda.gov/nalt/219567	Cochliobolus pallescens
https://lod.nal.usda.gov/nalt/21959	soil moisture content
https://lod.nal.usda.gov/nalt/2196	Negundo cissifolium
https://lod.nal.usda.gov/nalt/21961	Cape gooseberries
https://lod.nal.usda.gov/nalt/21963	Cape gooseberry budworm
https://lod.nal.usda.gov/nalt/219646	Arctic ringed seal
https://lod.nal.usda.gov/nalt/21965	Cape marigold
https://lod.nal.usda.gov/nalt/219651	Baltic ringed seal
https://lod.nal.usda.gov/nalt/219656	Ladoga ringed seal
https://lod.nal.usda.gov/nalt/219661	Okhotsk ringed seal
https://lod.nal.usda.gov/nalt/219666	Phoca hispida saimensis
https://lod.nal.usda.gov/nalt/21967	Cape primrose
https://lod.nal.usda.gov/nalt/2197	Father David's maple
https://lod.nal.usda.gov/nalt/21970	capelin
https://lod.nal.usda.gov/nalt/219707	ethylacetate
https://lod.nal.usda.gov/nalt/21972	capercaillie
https://lod.nal.usda.gov/nalt/219727	striped marsh frog
https://lod.nal.usda.gov/nalt/219736	ncRNA
https://lod.nal.usda.gov/nalt/21976	capillary action
https://lod.nal.usda.gov/nalt/219781	Fugu niphobles
https://lod.nal.usda.gov/nalt/219789	dextrinisation
https://lod.nal.usda.gov/nalt/219792	Manganaroa
https://lod.nal.usda.gov/nalt/219794	Acacia gaumeri
https://lod.nal.usda.gov/nalt/2198	Acer x freemanii
https://lod.nal.usda.gov/nalt/219800	Hopea balangeran
https://lod.nal.usda.gov/nalt/219807	Ailanthus malabarica
https://lod.nal.usda.gov/nalt/21981	CZE (capillary zone electrophoresis)
https://lod.nal.usda.gov/nalt/219828	Southern wood cricket
https://lod.nal.usda.gov/nalt/21983	soil moisture
https://lod.nal.usda.gov/nalt/219832	wood cricket
https://lod.nal.usda.gov/nalt/21984	interfacial force
https://lod.nal.usda.gov/nalt/21985	ground water level
https://lod.nal.usda.gov/nalt/219857	Elaphe taeniura
https://lod.nal.usda.gov/nalt/21987	gas-liquid chromatography
https://lod.nal.usda.gov/nalt/21989	capillary irrigation
https://lod.nal.usda.gov/nalt/219898	Ca2+ - mediated signaling
https://lod.nal.usda.gov/nalt/21990	Filipedium
https://lod.nal.usda.gov/nalt/219906	HSP70 family
https://lod.nal.usda.gov/nalt/219913	Piptanthus mongolicus
https://lod.nal.usda.gov/nalt/219925	mabinlang
https://lod.nal.usda.gov/nalt/21993	CVA (Cherry virus A)
https://lod.nal.usda.gov/nalt/219939	radiation hybrid maps
https://lod.nal.usda.gov/nalt/21994	seed capital
https://lod.nal.usda.gov/nalt/219946	Na(+)-H(+) antiporter
https://lod.nal.usda.gov/nalt/219947	K(+)-H(+) antiporter
https://lod.nal.usda.gov/nalt/219948	Ca(2+)-Na(+) antiporter
